address,real_address,prefix,number,tagname,description,tag_type,source,alias,parent,SCADA_tagname
3361.03,3361.03,,3361.03,EXT_DOOR_STATUS_TO_SCADA,"""Door Status to SCADA (OMR 3361.03)""",BOOL,BOTH,EXT_IR_array[3361].03,,['EXIT_DOOR_SK_BASIN']
3361.04,3361.04,,3361.04,EXT_OVERRIDE_FROM_SCADA,"""Override from SCADA (OMR 3361.04)""",BOOL,BOTH,EXT_IR_array[3361].04,,['EXIT_DOOR_SK_BASIN_OVERRIDE']
W0,W0,W,0,EXT_ADDR_W0,""" (OMR W0)""",DINT,PLC,EXT_W_array[0],,[]
W0.00,W0.00,W,0.00,EXT_M1000_MN,"""M1000 Auxiliary Contact (Agitator) (OMR W0.00)""",BOOL,BOTH,EXT_W_array[0].00,,"['N_PRE_M1000_MN_DI', 'N_PRE_M1000_MN', 'N_PRE_M1000_MN_DO']"
W0.01,W0.01,W,0.01,EXT_M1000_FA,"""Mixer 1000 Overload (OMR W0.01)""",BOOL,BOTH,EXT_W_array[0].01,,"['N_PRE_M1000_FA_DI', 'N_PRE_M1000_FA', 'N_PRE_M1000_FA_DO']"
W0.02,W0.02,W,0.02,EXT_LS_RINDTK1_LL,"""Rind TK-1 Level Switch Low (OMR W0.02)""",BOOL,BOTH,EXT_W_array[0].02,,"['N_PRE_LS_RINDTK1_LL_DI', 'N_PRE_LS_RINDTK1_LL', 'N_PRE_LS_RINDTK1_LL_DO']"
W0.03,W0.03,W,0.03,EXT_STK_PIT_OVERFLOW_SW,"""Settling Tanks ""PIT"" Overflow (OMR W0.03)""",BOOL,BOTH,EXT_W_array[0].03,,['N_PRE_SET-TK_PIT_OVERFLOW']
W0.04,W0.04,W,0.04,EXT_CAUSTIC_SYS_HEATTRACE,"""Check Caustic SYS Heat Trace (OMR W0.04)""",BOOL,BOTH,EXT_W_array[0].04,,['CAUSTIC_SYS_HEAT_TRACE']
W0.05,W0.05,W,0.05,EXT_LS_PRETK1_HL,"""Pretreatment TK-1 Level Switch High (OMR W0.05)""",BOOL,BOTH,EXT_W_array[0].05,,"['N_PRE_LS_PRETK1_HL_DI', 'N_PRE_LS_PRETK1_HL', 'N_PRE_LS_PRETK1_HL_DO']"
W0.06,W0.06,W,0.06,EXT_V1011_ZH,"""(NGC)Caustic Dosing Valve for PRT1 (OMR W0.06)""",BOOL,BOTH,EXT_W_array[0].06,,"['N_PRE_V1011_ZH', 'N_PRE_V1011_ZH_DI', 'N_PRE_V1011_ZH_DO']"
W0.07,W0.07,W,0.07,EXT_V1012_ZH,"""(NGC)Caustic Dosing Valve for RHT1 (OMR W0.07)""",BOOL,BOTH,EXT_W_array[0].07,,"['N_PRE_V1012_ZH', 'N_PRE_V1012_ZH_DI', 'N_PRE_V1012_ZH_DO']"
W0.08,W0.08,W,0.08,EXT_V1013_ZH,"""(NGC)Caustic Dosing Valve for EXT1 (OMR W0.08)""",BOOL,BOTH,EXT_W_array[0].08,,"['N_PRE_V1013_ZH', 'N_PRE_V1013_ZH_DI', 'N_PRE_V1013_ZH_DO']"
W0.09,W0.09,W,0.09,EXT_M0_SPARE1,"""Spare1 (OMR W0.09)""",BOOL,PLC,EXT_W_array[0].09,,[]
W0.10,W0.10,W,0.10,EXT_M0_SPARE2,"""Spare2 (OMR W0.10)""",BOOL,PLC,EXT_W_array[0].10,,[]
W0.11,W0.11,W,0.11,EXT_SPARE3,"""Spare3 (OMR W0.11)""",BOOL,PLC,EXT_W_array[0].11,,[]
W0.12,W0.12,W,0.12,EXT_LS120_ON,"""Demin Caustic Day Tank Request for Caustic (OMR W0.12)""",BOOL,PLC,EXT_W_array[0].12,,[]
W0.13,W0.13,W,0.13,EXT_LS_LH120_CAUSTIC,"""Demin Caustic Day Tank TK120 HH (OMR W0.13)""",BOOL,BOTH,EXT_W_array[0].13,,['CAUSTIC_SYS_LS_LH120']
W0.14,W0.14,W,0.14,EXT_V115_ZH,"""New Caustic Day Tank Valve Opened (OMR W0.14)""",BOOL,BOTH,EXT_W_array[0].14,,"['CAUSTIC_SYS_V115_ZH_DI', 'CAUSTIC_SYS_V115_ZH', 'CAUSTIC_SYS_V115_ZH_DO']"
W0.15,W0.15,W,0.15,EXT_P110_MN,"""Caustic Day Tank Pump Running (OMR W0.15)""",BOOL,BOTH,EXT_W_array[0].15,,"['CAUSTIC_SYS_P110_MN_DI', 'CAUSTIC_SYS_P110_MN', 'CAUSTIC_SYS_P110_MN_DO']"
W1,W1,W,1,EXT_ADDR_W1,""" (OMR W1)""",DINT,PLC,EXT_W_array[1],,[]
W1.00,W1.00,W,1.00,EXT_M0_SPARE8,"""Spare8 (OMR W1.00)""",BOOL,PLC,EXT_W_array[1].00,,[]
W1.01,W1.01,W,1.01,EXT_M0_SPARE9,"""Spare9 (OMR W1.01)""",BOOL,PLC,EXT_W_array[1].01,,[]
W1.02,W1.02,W,1.02,EXT_V1001_ZH,"""(NGC)RHT1 Drain Valve Opened (OMR W1.02)""",BOOL,BOTH,EXT_W_array[1].02,,"['N_PRE_V1001_ZH', 'N_PRE_V1001_ZH_DI', 'N_PRE_V1001_ZH_DO']"
W1.03,W1.03,W,1.03,EXT_V1002_ZH,"""(NGC)RHT1 Slide Gate Valve Opened (OMR W1.03)""",BOOL,BOTH,EXT_W_array[1].03,,"['N_PRE_V1002_ZH', 'N_PRE_V1002_ZH_DI', 'N_PRE_V1002_ZH_DO']"
W1.04,W1.04,W,1.04,EXT_V1002_ZL,"""(NGC)RHT1 Slide Gate Valve Closed (OMR W1.04)""",BOOL,BOTH,EXT_W_array[1].04,,"['N_PRE_V1002_ZL', 'N_PRE_V1002_ZL_DI', 'N_PRE_V1002_ZL_DO']"
W1.05,W1.05,W,1.05,EXT_V1003_ZH,"""(NGC)PRT1 Spray Ball Cold Water Valve  O (OMR W1.05)""",BOOL,BOTH,EXT_W_array[1].05,,"['N_PRE_V1003_ZH', 'N_PRE_V1003_ZH_DI', 'N_PRE_V1003_ZH_DO']"
W1.06,W1.06,W,1.06,EXT_V1004_ZH,"""(NGC)PRT1 Drain Valve Opened (OMR W1.06)""",BOOL,BOTH,EXT_W_array[1].06,,"['N_PRE_V1004_ZH', 'N_PRE_V1004_ZH_DI', 'N_PRE_V1004_ZH_DO']"
W1.07,W1.07,W,1.07,EXT_V1005_ZH,"""(NGC)PRT1 Drain Valve Closed (OMR W1.07)""",BOOL,BOTH,EXT_W_array[1].07,,"['N_PRE_V1005_ZH', 'N_PRE_V1005_ZH_DI', 'N_PRE_V1005_ZH_DO']"
W1.08,W1.08,W,1.08,EXT_V1006_ZH,"""(NGC)PRT1 Cold Water Valve Opened (OMR W1.08)""",BOOL,BOTH,EXT_W_array[1].08,,"['N_PRE_V1006_ZH', 'N_PRE_V1006_ZH_DI', 'N_PRE_V1006_ZH_DO']"
W1.09,W1.09,W,1.09,EXT_V1007_ZH,"""(NGC)PRT1 Discharge Valve Opened (OMR W1.09)""",BOOL,BOTH,EXT_W_array[1].09,,"['N_PRE_V1007_ZH', 'N_PRE_V1007_ZH_DI', 'N_PRE_V1007_ZH_DO']"
W1.10,W1.10,W,1.10,EXT_V1007_ZL,"""(NGC)PRT1 Discharge Valve  Closed (OMR W1.10)""",BOOL,BOTH,EXT_W_array[1].10,,"['N_PRE_V1007_ZL', 'N_PRE_V1007_ZL_DI', 'N_PRE_V1007_ZL_DO']"
W1.11,W1.11,W,1.11,EXT_V1008_ZH,"""(NGC)RHT1 Cold Water valve Opened (OMR W1.11)""",BOOL,BOTH,EXT_W_array[1].11,,"['N_PRE_V1008_ZH', 'N_PRE_V1008_ZH_DI', 'N_PRE_V1008_ZH_DO']"
W1.12,W1.12,W,1.12,EXT_M0_SPARE10,"""Spare10 (OMR W1.12)""",BOOL,PLC,EXT_W_array[1].12,,[]
W1.13,W1.13,W,1.13,EXT_M0_SPARE11,"""Spare11 (OMR W1.13)""",BOOL,PLC,EXT_W_array[1].13,,[]
W1.14,W1.14,W,1.14,EXT_V1010_ZH,"""(NGC)PRT1 Acid Dosing Valve Opened (OMR W1.14)""",BOOL,BOTH,EXT_W_array[1].14,,"['N_PRE_V1010_ZH', 'N_PRE_V1010_ZH_DI', 'N_PRE_V1010_ZH_DO']"
W1.15,W1.15,W,1.15,EXT_M0_SPARE12,"""Spare12 (OMR W1.15)""",BOOL,PLC,EXT_W_array[1].15,,[]
W2,W2,W,2,EXT_ADDR_W2,""" (OMR W2)""",DINT,PLC,EXT_W_array[2],,[]
W2.00,W2.00,W,2.00,EXT_M2000_MN,"""M2000 Auxiliary Contact (Agitator) (OMR W2.00)""",BOOL,BOTH,EXT_W_array[2].00,,"['N_PRE_M2000_MN_DI', 'N_PRE_M2000_MN', 'N_PRE_M2000_MN_DO']"
W2.01,W2.01,W,2.01,EXT_M2000_FA,"""Mixer 2000 Overload (OMR W2.01)""",BOOL,BOTH,EXT_W_array[2].01,,"['N_PRE_M2000_FA_DI', 'N_PRE_M2000_FA', 'N_PRE_M2000_FA_DO']"
W2.02,W2.02,W,2.02,EXT_LS_RINDTK2_LL,"""Rind TK-1 Level Switch Low (OMR W2.02)""",BOOL,BOTH,EXT_W_array[2].02,,"['N_PRE_LS_RINDTK2_LL_DI', 'N_PRE_LS_RINDTK2_LL', 'N_PRE_LS_RINDTK2_LL_DO']"
W2.03,W2.03,W,2.03,EXT_LS_RINDTK2_HL,"""Rind TK-1 Level Switch High (OMR W2.03)""",BOOL,BOTH,EXT_W_array[2].03,,"['N_PRE_LS_RINDTK2_HL_DI', 'N_PRE_LS_RINDTK2_HL', 'N_PRE_LS_RINDTK2_HL_DO']"
W2.04,W2.04,W,2.04,EXT_LS_PRETK2_LL,"""Pretreatment TK-4 Level Switch Low (OMR W2.04)""",BOOL,BOTH,EXT_W_array[2].04,,"['N_PRE_LS_PRETK2_LL_DI', 'N_PRE_LS_PRETK2_LL', 'N_PRE_LS_PRETK2_LL_DO']"
W2.05,W2.05,W,2.05,EXT_LS_PRETK2_HL,"""Pretreatment TK-2 Level Switch High (OMR W2.05)""",BOOL,BOTH,EXT_W_array[2].05,,"['N_PRE_LS_PRETK2_HL_DI', 'N_PRE_LS_PRETK2_HL', 'N_PRE_LS_PRETK2_HL_DO']"
W2.06,W2.06,W,2.06,EXT_V2011_ZH,"""(NGC)Caustic Dosing Valve for PRT2 (OMR W2.06)""",BOOL,BOTH,EXT_W_array[2].06,,"['N_PRE_V2011_ZH', 'N_PRE_V2011_ZH_DI', 'N_PRE_V2011_ZH_DO']"
W2.07,W2.07,W,2.07,EXT_V2012_ZH,"""(NGC)Caustic Dosing Valve for RHT2 (OMR W2.07)""",BOOL,BOTH,EXT_W_array[2].07,,"['N_PRE_V2012_ZH', 'N_PRE_V2012_ZH_DI', 'N_PRE_V2012_ZH_DO']"
W2.08,W2.08,W,2.08,EXT_V2013_ZH,"""(NGC)Caustic Dosing Valve for EXT2 (OMR W2.08)""",BOOL,BOTH,EXT_W_array[2].08,,"['N_PRE_V2013_ZH', 'N_PRE_V2013_ZH_DI', 'N_PRE_V2013_ZH_DO']"
W2.09,W2.09,W,2.09,EXT_M1_SPARE1,"""Spare1 (OMR W2.09)""",BOOL,PLC,EXT_W_array[2].09,,[]
W2.10,W2.10,W,2.10,EXT_M1_SPARE2,"""Spare2 (OMR W2.10)""",BOOL,PLC,EXT_W_array[2].10,,[]
W2.11,W2.11,W,2.11,EXT_M1_SPARE3,"""Spare3 (OMR W2.11)""",BOOL,PLC,EXT_W_array[2].11,,[]
W2.12,W2.12,W,2.12,EXT_M1_SPARE4,"""Spare4 (OMR W2.12)""",BOOL,PLC,EXT_W_array[2].12,,[]
W2.13,W2.13,W,2.13,EXT_M1_SPARE5,"""Spare5 (OMR W2.13)""",BOOL,PLC,EXT_W_array[2].13,,[]
W2.14,W2.14,W,2.14,EXT_M1_SPARE6,"""Spare6 (OMR W2.14)""",BOOL,PLC,EXT_W_array[2].14,,[]
W2.15,W2.15,W,2.15,EXT_M1_SPARE7,"""Spare7 (OMR W2.15)""",BOOL,PLC,EXT_W_array[2].15,,[]
W3,W3,W,3,EXT_ADDR_W3,""" (OMR W3)""",DINT,PLC,EXT_W_array[3],,[]
W3.00,W3.00,W,3.00,EXT_M1_SPARE8,"""Spare8 (OMR W3.00)""",BOOL,PLC,EXT_W_array[3].00,,[]
W3.01,W3.01,W,3.01,EXT_M1_SPARE9,"""Spare9 (OMR W3.01)""",BOOL,PLC,EXT_W_array[3].01,,[]
W3.02,W3.02,W,3.02,EXT_V2001_ZH,"""(NGC)RHT2 Drain Valve Opened (OMR W3.02)""",BOOL,BOTH,EXT_W_array[3].02,,"['N_PRE_V2001_ZH', 'N_PRE_V2001_ZH_DI', 'N_PRE_V2001_ZH_DO']"
W3.03,W3.03,W,3.03,EXT_V2002_ZH,"""(NGC)RHT2 Slide Gate Valve Opened (OMR W3.03)""",BOOL,BOTH,EXT_W_array[3].03,,"['N_PRE_V2002_ZH', 'N_PRE_V2002_ZH_DI', 'N_PRE_V2002_ZH_DO']"
W3.04,W3.04,W,3.04,EXT_V2002_ZL,"""(NGC)RHT2 Slide Gate Valve Closed (OMR W3.04)""",BOOL,BOTH,EXT_W_array[3].04,,"['N_PRE_V2002_ZL', 'N_PRE_V2002_ZL_DI', 'N_PRE_V2002_ZL_DO']"
W3.05,W3.05,W,3.05,EXT_V2003_ZH,"""(NGC)PRT2 Spray Ball Cold Water Valve  O (OMR W3.05)""",BOOL,BOTH,EXT_W_array[3].05,,"['N_PRE_V2003_ZH', 'N_PRE_V2003_ZH_DI', 'N_PRE_V2003_ZH_DO']"
W3.06,W3.06,W,3.06,EXT_V2004_ZH,"""(NGC)PRT2 Drain Valve Opened (OMR W3.06)""",BOOL,BOTH,EXT_W_array[3].06,,"['N_PRE_V2004_ZH', 'N_PRE_V2004_ZH_DI', 'N_PRE_V2004_ZH_DO']"
W3.07,W3.07,W,3.07,EXT_V2005_ZH,"""(NGC)PRT2 Drain Valve Closed (OMR W3.07)""",BOOL,BOTH,EXT_W_array[3].07,,"['N_PRE_V2005_ZH', 'N_PRE_V2005_ZH_DI', 'N_PRE_V2005_ZH_DO']"
W3.08,W3.08,W,3.08,EXT_V2006_ZH,"""(NGC)PRT2 Cold Water Valve Opened (OMR W3.08)""",BOOL,BOTH,EXT_W_array[3].08,,"['N_PRE_V2006_ZH', 'N_PRE_V2006_ZH_DI', 'N_PRE_V2006_ZH_DO']"
W3.09,W3.09,W,3.09,EXT_V2007_ZH,"""(NGC)PRT2 Discharge Valve Opened (OMR W3.09)""",BOOL,BOTH,EXT_W_array[3].09,,"['N_PRE_V2007_ZH', 'N_PRE_V2007_ZH_DI', 'N_PRE_V2007_ZH_DO']"
W3.10,W3.10,W,3.10,EXT_V2007_ZL,"""(NGC)PRT2 Discharge Valve  Closed (OMR W3.10)""",BOOL,BOTH,EXT_W_array[3].10,,"['N_PRE_V2007_ZL', 'N_PRE_V2007_ZL_DI', 'N_PRE_V2007_ZL_DO']"
W3.11,W3.11,W,3.11,EXT_V2008_ZH,"""(NGC)RHT2 Cold Water valve Opened (OMR W3.11)""",BOOL,BOTH,EXT_W_array[3].11,,"['N_PRE_V2008_ZH', 'N_PRE_V2008_ZH_DI', 'N_PRE_V2008_ZH_DO']"
W3.12,W3.12,W,3.12,EXT_M1_SPARE10,"""Spare20 (OMR W3.12)""",BOOL,PLC,EXT_W_array[3].12,,[]
W3.13,W3.13,W,3.13,EXT_M1_SPARE11,"""Spare11 (OMR W3.13)""",BOOL,PLC,EXT_W_array[3].13,,[]
W3.14,W3.14,W,3.14,EXT_V2010_ZH,"""(NGC)PRT2 Acid Dosing Valve Opened (OMR W3.14)""",BOOL,BOTH,EXT_W_array[3].14,,"['N_PRE_V2010_ZH', 'N_PRE_V2010_ZH_DI', 'N_PRE_V2010_ZH_DO']"
W3.15,W3.15,W,3.15,EXT_M1_SPARE12,"""Spare12 (OMR W3.15)""",BOOL,PLC,EXT_W_array[3].15,,[]
W4,W4,W,4,EXT_ADDR_W4,""" (OMR W4)""",DINT,PLC,EXT_W_array[4],,[]
W4.00,W4.00,W,4.00,EXT_V120_ZH,"""(NGC)Acid Dosing Fill Valve Opened (OMR W4.00)""",BOOL,BOTH,EXT_W_array[4].00,,"['N_PRE_V120_ZH', 'N_PRE_V120_ZH_DI', 'N_PRE_V120_ZH_DO']"
W4.01,W4.01,W,4.01,EXT_V121_ZH,"""(NGC)Acid D Water Valve Opened (OMR W4.01)""",BOOL,BOTH,EXT_W_array[4].01,,"['N_PRE_V121_ZH', 'N_PRE_V121_ZH_DI', 'N_PRE_V121_ZH_DO']"
W4.02,W4.02,W,4.02,EXT_LS_TK120_LH,"""Acid D Tank High Level (OMR W4.02)""",BOOL,BOTH,EXT_W_array[4].02,,"['N_PRE_LS_TK120_LH_DI', 'N_PRE_LS_TK120_LH', 'N_PRE_LS_TK120_LH_DO']"
W4.03,W4.03,W,4.03,EXT_V120A_OUT_ZH,"""Acid D Tank Low Level (OMR W4.03)""",BOOL,BOTH,EXT_W_array[4].03,,"['N_PRE_LS_TK120_LS_DI', 'N_PRE_LS_TK120_LS', 'N_PRE_V120A_OUT_ZH', 'N_PRE_V120A_OUT_ZH_DI', 'N_PRE_V120A_OUT_ZH_DO', 'N_PRE_LS_TK120_LS_DO']"
W4.04,W4.04,W,4.04,EXT_V105_ZH,"""Water Fraction Caustic Valve Opened (OMR W4.04)""",BOOL,BOTH,EXT_W_array[4].04,,"['CAUSTIC_SYS_V105_ZH_DI', 'CAUSTIC_SYS_V105_ZH', 'CAUSTIC_SYS_V105_ZH_DO']"
W4.05,W4.05,W,4.05,EXT_P120_MN,"""Acid Dosing Pump Running (OMR W4.05)""",BOOL,BOTH,EXT_W_array[4].05,,"['N_PRE_P120_MN1_DI', 'N_PRE_P120_MN1', 'N_PRE_P120_MN1_DO']"
W4.06,W4.06,W,4.06,EXT_SKM_BSN_EXIT,"""Skimming Basin Exit Door (OMR W4.06)""",BOOL,PLC,EXT_W_array[4].06,,[]
W4.07,W4.07,W,4.07,EXT_GREASE_SYSTEM,"""Lard Pump Stystem Status (OMR W4.07)""",BOOL,BOTH,EXT_W_array[4].07,,['CAUSTIC_SYS_GREASE_SYSTEM']
W4.08,W4.08,W,4.08,EXT_GREASE_PUMP_RUNNING,"""Lard Pump Running (OMR W4.08)""",BOOL,BOTH,EXT_W_array[4].08,,['CAUSTIC_SYS_GREASE_PUMP_STATUS']
W4.09,W4.09,W,4.09,EXT_GREASE_TANKS_FULL,"""House Grease TK111/TK112 Full (OMR W4.09)""",BOOL,BOTH,EXT_W_array[4].09,,['CAUSTIC_SYS_GREASE_TANKS_FULL']
W4.10,W4.10,W,4.10,EXT_GREASE_PUMP_NO_FLOW,"""Lard Pump NoFlow ""Check Strainer"" (OMR W4.10)""",BOOL,BOTH,EXT_W_array[4].10,,['CAUSTIC_SYS_GREASE_PUMP_NOFLOW']
W4.11,W4.11,W,4.11,EXT_LS_LH110_CAUSTIC,"""Old Caustic TK110 HH (OMR W4.11)""",BOOL,BOTH,EXT_W_array[4].11,,['CAUSTIC_SYS_LS_LH110']
W4.12,W4.12,W,4.12,EXT_LS_LH100_CAUSTIC,"""New Caustic Tank High Level (OMR W4.12)""",BOOL,BOTH,EXT_W_array[4].12,,"['N_PRE_LS_LH100_CAUSTIC_DI', 'N_PRE_LS_LH100_CAUSTIC', 'N_PRE_LS_LH100_CAUSTIC_DO', 'CAUSTIC_SYS_LS_LH100']"
W4.13,W4.13,W,4.13,EXT_LS_LS100_CAUSTIC,"""New Caustic Tank Leak Switch (OMR W4.13)""",BOOL,BOTH,EXT_W_array[4].13,,"['N_PRE_LS_LS100_CAUSTIC_DI', 'N_PRE_LS_LS100_CAUSTIC', 'N_PRE_LS_LS100_CAUSTIC_DO', 'CAUSTIC_SYS_PU100_RUNFL', 'CAUSTIC_SYS_LS_LS100']"
W4.14,W4.14,W,4.14,EXT_V110_ZH,"""(NGC)Old Caustic Tank Fill Valve (OMR W4.14)""",BOOL,BOTH,EXT_W_array[4].14,,"['N_PRE_V110_ZH', 'N_PRE_V110_ZH_DI', 'CAUSTIC_SYS_V110_ZH_DI', 'CAUSTIC_SYS_V110_ZH', 'CAUSTIC_SYS_V110_ZH_DO', 'N_PRE_V110_ZH_DO']"
W4.15,W4.15,W,4.15,EXT_P100_MN,"""Caustic Pump Running (OMR W4.15)""",BOOL,BOTH,EXT_W_array[4].15,,"['CAUSTIC_SYS_P100_MN_DI', 'CAUSTIC_SYS_P100_MN', 'CAUSTIC_SYS_P100_MN_DO']"
W5,W5,W,5,EXT_ADDR_W5,""" (OMR W5)""",DINT,PLC,EXT_W_array[5],,[]
W5.00,W5.00,W,5.00,EXT_M1000_MC,"""M1000 Output Contact (Agitator) (OMR W5.00)""",BOOL,BOTH,EXT_W_array[5].00,,"['N_PRE_M1000_MC_DI', 'N_PRE_M1000_MC', 'N_PRE_M1000_MC_DO']"
W5.01,W5.01,W,5.01,EXT_M3_SPARE1,"""spare (OMR W5.01)""",BOOL,PLC,EXT_W_array[5].01,,[]
W5.02,W5.02,W,5.02,EXT_V1001_ZC,"""(NGC)RHT1 Drain Valve Output (OMR W5.02)""",BOOL,BOTH,EXT_W_array[5].02,,"['N_PRE_V1001_ZC', 'N_PRE_V1001_ZC_DI', 'N_PRE_V1001_ZC_DO']"
W5.03,W5.03,W,5.03,EXT_V1002_ZC,"""(NGC)RHT1 Slide Gate Valve Output (OMR W5.03)""",BOOL,BOTH,EXT_W_array[5].03,,"['N_PRE_V1002_ZC', 'N_PRE_V1002_ZC_DI', 'N_PRE_V1002_ZC_DO']"
W5.04,W5.04,W,5.04,EXT_V1003_ZC,"""(NGC)PRT1 Spray Ball Cold Water Valve  O (OMR W5.04)""",BOOL,BOTH,EXT_W_array[5].04,,"['N_PRE_V1003_ZC', 'N_PRE_V1003_ZC_DI', 'N_PRE_V1003_ZC_DO']"
W5.05,W5.05,W,5.05,EXT_V1004_ZC,"""(NGC)PRT1 Drain Valve Output (OMR W5.05)""",BOOL,BOTH,EXT_W_array[5].05,,"['N_PRE_V1004_ZC', 'N_PRE_V1004_ZC_DI', 'N_PRE_V1004_ZC_DO']"
W5.06,W5.06,W,5.06,EXT_V1005_ZC,"""(NGC)PRT1 Drain Valve Closed (OMR W5.06)""",BOOL,BOTH,EXT_W_array[5].06,,"['N_PRE_V1005_ZC', 'N_PRE_V1005_ZC_DI', 'N_PRE_V1005_ZC_DO']"
W5.07,W5.07,W,5.07,EXT_V1006_ZC,"""(NGC)PRT1 Cold Water Valve Output (OMR W5.07)""",BOOL,BOTH,EXT_W_array[5].07,,"['N_PRE_V1006_ZC', 'N_PRE_V1006_ZC_DI', 'N_PRE_V1006_ZC_DO']"
W5.08,W5.08,W,5.08,EXT_V1007_ZC,"""(NGC)PRT1 Discharge Valve Output (OMR W5.08)""",BOOL,BOTH,EXT_W_array[5].08,,"['N_PRE_V1007_ZC', 'N_PRE_V1007_ZC_DI', 'N_PRE_V1007_ZC_DO']"
W5.09,W5.09,W,5.09,EXT_V1008_ZC,"""(NGC)RHT1 Cold Water valve Output (OMR W5.09)""",BOOL,BOTH,EXT_W_array[5].09,,"['N_PRE_V1008_ZC', 'N_PRE_V1008_ZC_DI', 'N_PRE_V1008_ZC_DO']"
W5.10,W5.10,W,5.10,EXT_M3_SPARE2,"""spare (OMR W5.10)""",BOOL,PLC,EXT_W_array[5].10,,[]
W5.11,W5.11,W,5.11,EXT_V1010_ZC,"""(NGC)PRT1 Acid Dosing Valve Output (OMR W5.11)""",BOOL,BOTH,EXT_W_array[5].11,,"['N_PRE_V1010_ZC', 'N_PRE_V1010_ZC_DI', 'N_PRE_V1010_ZC_DO']"
W5.12,W5.12,W,5.12,EXT_V1011_ZC,"""(NGC)Caustic Dosing Valve for PRT1 (OMR W5.12)""",BOOL,BOTH,EXT_W_array[5].12,,"['N_PRE_V1011_ZC', 'N_PRE_V1011_ZC_DI', 'N_PRE_V1011_ZC_DO']"
W5.13,W5.13,W,5.13,EXT_V1012_ZC,"""(NGC)Caustic Dosing Valve for RHT1 (OMR W5.13)""",BOOL,BOTH,EXT_W_array[5].13,,"['N_PRE_V1012_ZC', 'N_PRE_V1012_ZC_DI', 'N_PRE_V1012_ZC_DO']"
W5.14,W5.14,W,5.14,EXT_V1013_ZC,"""(NGC)Caustic Dosing Valve for EXT1 (OMR W5.14)""",BOOL,BOTH,EXT_W_array[5].14,,"['N_PRE_V1013_ZC', 'N_PRE_V1013_ZC_DI', 'N_PRE_V1013_ZC_DO']"
W5.15,W5.15,W,5.15,EXT_M3_SPARE3,"""spare (OMR W5.15)""",BOOL,PLC,EXT_W_array[5].15,,[]
W6,W6,W,6,EXT_ADDR_W6,""" (OMR W6)""",DINT,PLC,EXT_W_array[6],,[]
W6.00,W6.00,W,6.00,EXT_M2000_MC,"""M2000 Output Contact (Agitator) (OMR W6.00)""",BOOL,BOTH,EXT_W_array[6].00,,"['N_PRE_M2000_MC_DI', 'N_PRE_M2000_MC', 'N_PRE_M2000_MC_DO']"
W6.01,W6.01,W,6.01,EXT_M4_SPARE1,"""spare (OMR W6.01)""",BOOL,PLC,EXT_W_array[6].01,,[]
W6.02,W6.02,W,6.02,EXT_V2001_ZC,"""(NGC)RHT2 Drain Valve Output (OMR W6.02)""",BOOL,BOTH,EXT_W_array[6].02,,"['N_PRE_V2001_ZC', 'N_PRE_V2001_ZC_DI', 'N_PRE_V2001_ZC_DO']"
W6.03,W6.03,W,6.03,EXT_V2002_ZC,"""(NGC)RHT2 Slide Gate Valve Output (OMR W6.03)""",BOOL,BOTH,EXT_W_array[6].03,,"['N_PRE_V2002_ZC', 'N_PRE_V2002_ZC_DI', 'N_PRE_V2002_ZC_DO']"
W6.04,W6.04,W,6.04,EXT_V2003_ZC,"""(NGC)PRT2 Spray Ball Cold Water Valve  O (OMR W6.04)""",BOOL,BOTH,EXT_W_array[6].04,,"['N_PRE_V2003_ZC', 'N_PRE_V2003_ZC_DI', 'N_PRE_V2003_ZC_DO']"
W6.05,W6.05,W,6.05,EXT_V2004_ZC,"""(NGC)PRT2 Drain Valve Output (OMR W6.05)""",BOOL,BOTH,EXT_W_array[6].05,,"['N_PRE_V2004_ZC', 'N_PRE_V2004_ZC_DI', 'N_PRE_V2004_ZC_DO']"
W6.06,W6.06,W,6.06,EXT_V2005_ZC,"""(NGC)PRT2 Drain Valve Closed (OMR W6.06)""",BOOL,BOTH,EXT_W_array[6].06,,"['N_PRE_V2005_ZC', 'N_PRE_V2005_ZC_DI', 'N_PRE_V2005_ZC_DO']"
W6.07,W6.07,W,6.07,EXT_V2006_ZC,"""(NGC)PRT2 Cold Water Valve Output (OMR W6.07)""",BOOL,BOTH,EXT_W_array[6].07,,"['N_PRE_V2006_ZC', 'N_PRE_V2006_ZC_DI', 'N_PRE_V2006_ZC_DO']"
W6.08,W6.08,W,6.08,EXT_V2007_ZC,"""(NGC)PRT2 Discharge Valve Output (OMR W6.08)""",BOOL,BOTH,EXT_W_array[6].08,,"['N_PRE_V2007_ZC', 'N_PRE_V2007_ZC_DI', 'N_PRE_V2007_ZC_DO']"
W6.09,W6.09,W,6.09,EXT_V2008_ZC,"""(NGC)RHT2 Cold Water valve Output (OMR W6.09)""",BOOL,BOTH,EXT_W_array[6].09,,"['N_PRE_V2008_ZC', 'N_PRE_V2008_ZC_DI', 'N_PRE_V2008_ZC_DO']"
W6.10,W6.10,W,6.10,EXT_M4_SPARE2,"""spare (OMR W6.10)""",BOOL,PLC,EXT_W_array[6].10,,[]
