Type,TAG,NEXT BLK,DESCRIPTION,Full Address,Clean_Address_BCD,Clean_Address,New_Address
AI,CAUSTIC_SYS_TOTAL_M_AREA4,CAUSTIC_SYS_TOTAL_M_AREA4_CA,Caustic Total Area 4 (DEMIN),OMR_FINS.EXT.D32488@LONG,D32488@LONG,D32488,EXT_CAUSTIC_TOTAL_M_AREA4
AI,CAUSTIC_SYS_TOTAL_M_AREA5,CAUSTIC_SYS_TOTAL_M_AREA5_CA,Caustic Total Area 5 (CHP),OMR_FINS.EXT.D32490@LONG,D32490@LONG,D32490,EXT_CAUSTIC_TOTAL_M_AREA5
AI,CAUSTIC_SYS_TOTAL_M_AREA6,CAUSTIC_SYS_TOTAL_M_AREA6_CA,Caustic Total Area 6 (Auto-Jet),OMR_FINS.EXT.D32492@LONG,D32492@LONG,D32492,EXT_CAUSTIC_TOTAL_M_AREA6
AI,N_PRE_PREWASH_4_WATER_SP,,(NGC) Water Liters SP,OMR_FINS.EXT.D32514,D32514,D32514,EXT_PRT4_PREWASH_WATER_SP
AI,CAUSTIC_SYS_TOTAL_M_AREA7,CAUSTIC_SYS_TOTAL_M_AREA7_CA,Caustic Total Area 7 (TK110),OMR_FINS.EXT.D32494@LONG,D32494@LONG,D32494,EXT_CAUSTIC_TOTAL_M_AREA7
AI,CAUSTIC_SYS_TOTAL_M_AREA8,CAUSTIC_SYS_TOTAL_M_AREA8_CA,Caustic Total Area 8 (Water Fraction),OMR_FINS.EXT.D32496@LONG,D32496@LONG,D32496,EXT_CAUSTIC_TOTAL_M_AREA8
AI,EXT_4TH_COOK_START_CALC_RESULT,,,OMR_FINS.EXT.D294@LBCD,D294@LBCD,D294,EXT_ADDR_D294
AI,CAUSTIC_SYS_TOTAL_M_AREA9,CAUSTIC_SYS_TOTAL_M_AREA9_CA,Caustic Total Area 9 (EFF),OMR_FINS.EXT.D32498@LONG,D32498@LONG,D32498,EXT_CAUSTIC_TOTAL_M_AREA9
AI,CAUSTIC_SYS_TOTAL_PRT_AI,CAUSTIC_SYS_TOTAL_PRT_CA,,OMR_FINS.EXT.D32466,D32466,D32466,EXT_CAUSTIC_TOTAL_AREA2
AI,N_PRE_PREWASH_4_WATER_SP_AI,,Water Liters SP,OMR_FINS.EXT.D32514,D32514,D32514,EXT_PRT4_PREWASH_WATER_SP
AI,CAUSTIC_SYS_TOTAL_SP_AI,CAUSTIC_SYS_TOTAL_SP_AI_CA,,OMR_FINS.EXT.D32460,D32460,D32460,EXT_CAUSTIC_TOT_SP
AI,EXT_3_4_TEMP_WF_SIM,EXT_3_4_TEMP_WF_SIM_CA,,OMR_FINS.EXT.D3118,D3118,D3118,EXT_ADDR_D3118
AI,EXT_3_4_TEMP_SET_SIM,EXT_3_4_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3115,D3115,D3115,EXT_ADDR_D3115
AI,EXT_3_4_TEMP_HU_I_SIM,EXT_3_4_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3113,D3113,D3113,EXT_ADDR_D3113
AI,EXT_3_4_TEMP_HU_F_SIM,EXT_3_4_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3114,D3114,D3114,EXT_ADDR_D3114
AI,EXT_3_4_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3111,D3111,D3111,EXT_ADDR_D3111
AI,EXT_3_4_RECIRCULATION,,,OMR_FINS.EXT.D31294@bcd,D31294@bcd,D31294,EXT_ADDR_D31294
AI,EXT_3_4_FLOW_TOTAL_WF_SIM,,,OMR_FINS.EXT.D3119,D3119,D3119,EXT_ADDR_D3119
AI,EXT_3_4_FLOW_TOTAL_SET,EXT_3_4_FLOW_TOTAL_SET_SIM,STK-3 LEVEL 4th DROP,OMR_FINS.EXT.D3116@BCD,D3116@BCD,D3116,EXT_ADDR_D3116
AI,EXT_3_4_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3112,D3112,D3112,EXT_ADDR_D3112
AI,EXT_3_3_TEMP_WF_SIM,EXT_3_3_TEMP_WF_SIM_CA,,OMR_FINS.EXT.D3108,D3108,D3108,EXT_ADDR_D3108
AI,EXT_3_3_TEMP_SET_SIM,EXT_3_3_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3105,D3105,D3105,EXT_ADDR_D3105
AI,EXT_3_3_TEMP_HU_I_SIM,EXT_3_3_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3103,D3103,D3103,EXT_ADDR_D3103
AI,CAUSTIC_TK100_PASSTHRU,CAUSTIC_TO_ACID_PLC,Caustic TK100 Level to Acid PLC,OMR_FINS.EXT.D32417,D32417,D32417,EXT_LIT_100_AI
AI,CAUSTIC_TK110_PASSTHRU,,Caustic TK110 Level to Acid PLC,OMR_FINS.EXT.D32418,D32418,D32418,EXT_LIT_110_AI
AI,EXT_3_3_TEMP_HU_F_SIM,EXT_3_3_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3104,D3104,D3104,EXT_ADDR_D3104
AI,EXT_3_3_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3101,D3101,D3101,EXT_ADDR_D3101
AI,EXT_3_3_FLOW_TOTAL_WF_SIM,,,OMR_FINS.EXT.D3109,D3109,D3109,EXT_ADDR_D3109
AI,EXT_3_3_FLOW_TOTAL_SET,EXT_3_3_FLOW_TOTAL_SET_SIM,STK-3 LEVEL 3rd DROP,OMR_FINS.EXT.D3106@BCD,D3106@BCD,D3106,EXT_ADDR_D3106
AI,EXT_3_3_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3102,D3102,D3102,EXT_ADDR_D3102
AI,N_PRE_PRT1_ACID_WTOT,,(NGC) PRT1 Acid Wash Water Total (L),OMR_FINS.EXT.D32134,D32134,D32134,EXT_PRT1_ACID_WTOT
AI,N_PRE_PRT1_ACID_WTOT_AI,,PRT1 Acid Wash Water Total (L),OMR_FINS.EXT.D32134,D32134,D32134,EXT_PRT1_ACID_WTOT
AI,EXT_3_2_TEMP_SET_SIM,EXT_3_2_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3095,D3095,D3095,EXT_ADDR_D3095
AI,EXT_3_2_TEMP_HU_I_SIM,EXT_3_2_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3093,D3093,D3093,EXT_ADDR_D3093
AI,EXT_3_2_TEMP_HU_F_SIM,EXT_3_2_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3094,D3094,D3094,EXT_ADDR_D3094
AI,EXT_3_2_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3091,D3091,D3091,EXT_ADDR_D3091
AI,EXT_3_2_FLOW_TOTAL_WF_SIM,,,OMR_FINS.EXT.D3109,D3109,D3109,EXT_ADDR_D3109
AI,EXT_3_2_FLOW_TOTAL_SET,EXT_3_2_FLOW_TOTAL_SET_SIM,STK-3 LEVEL 2nd DROP,OMR_FINS.EXT.D3096@BCD,D3096@BCD,D3096,EXT_ADDR_D3096
AI,EXT_3_2_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3092,D3092,D3092,EXT_ADDR_D3092
AI,N_PRE_PRT1_AD_SP,,(NGC) PRT1 Acid SP,OMR_FINS.EXT.D32118,D32118,D32118,EXT_PRT1_AD_SP
AI,TRANSFER_DURATION_TIMER,,,OMR_FINS.EXT.D363,D363,D363,EXT_TRANSFER_DURATION
AI,TRANSFER_STANDARD_TIME_AI,,,OMR_FINS.EXT.D343,D343,D343,EXT_STANDARD_TRANSFER_TIME
AI,N_PRE_PRT1_AD_SP_AI,,PRT1 Acid SP,OMR_FINS.EXT.D32118,D32118,D32118,EXT_PRT1_AD_SP
AI,EXT_3_1_TEMP_SET_SIM,EXT_3_1_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3085,D3085,D3085,EXT_ADDR_D3085
AI,EXT_3_1_TEMP_HU_I_SIM,EXT_3_1_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3083,D3083,D3083,EXT_ADDR_D3083
AI,EXT_3_1_TEMP_HU_F_SIM,EXT_3_1_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3084,D3084,D3084,EXT_ADDR_D3084
AI,EXT_3_1_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3081,D3081,D3081,EXT_ADDR_D3081
AI,N_PRE_PRT1_AD_TOTAL,,(NGC) PRT1 Total Acid,OMR_FINS.EXT.D32106@BCD,D32106@BCD,D32106,EXT_PRT1_AD_TOTAL
AI,N_PRE_PRT1_AD_TOTAL_AI,,PRT1 Total Acid,OMR_FINS.EXT.D32106@BCD,D32106@BCD,D32106,EXT_PRT1_AD_TOTAL
AI,N_PRE_POSTW3_4_CAUSTIC_TOT,N_PRE_POSTW3_4_CAUSTIC_TOTAL,PRT4 POST W3 TOTAL CAUSTIC,OMR_FINS.EXT.D32566,D32566,D32566,EXT_PRT4_POSTWIII_CAUSTIC_TOTAL
AI,EXT_3_1_FLOW_TOTAL_SET,EXT_3_1_FLOW_TOTAL_SET_SIM,STK-3 LEVEL 1st DROP,OMR_FINS.EXT.D3086@BCD,D3086@BCD,D3086,EXT_ADDR_D3086
AI,EXT_3_1_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3082,D3082,D3082,EXT_ADDR_D3082
AI,N_PRE_POSTW3_4_CAUSTIC_SP,,PRT4 POST W3 CAUSTIC S.P,OMR_FINS.EXT.D32562,D32562,D32562,EXT_PRT4_POSTWIII_CAUSTIC_SP
AI,N_PRE_PRT1_MINLEVEL_WADDITION,,(NGC) Level %,OMR_FINS.EXT.D32113,D32113,D32113,EXT_N_PRE_PRT1_MINLEVEL_WADDITION
AI,N_PRE_PRT1_POSTW4_WATER_SP,,(NGC) PRT1 PostW4 Water SP,OMR_FINS.EXT.D32154,D32154,D32154,EXT_PRT1_POSTW4_WATER_SP
AI,N_PRE_PRT1_POSTW4_WATER_SP_AI,,PRT1 PostW4 Water SP,OMR_FINS.EXT.D32154,D32154,D32154,EXT_PRT1_POSTW4_WATER_SP
AI,N_PRE_PRT1_POSTW4_WTOT,,(NGC) PostW 4 Water Total,OMR_FINS.EXT.D32156,D32156,D32156,EXT_PRT1_POSTW4_WTOT
AI,N_PRE_PRT1_POSTW4_WTOT_AI,,PostW 4 Water Total,OMR_FINS.EXT.D32156,D32156,D32156,EXT_PRT1_POSTW4_WTOT
AI,EXT_2_4_TEMP_WF_SIM,EXT_2_4_TEMP_WF_SIM_CA,,OMR_FINS.EXT.D3078,D3078,D3078,EXT_ADDR_D3078
AI,EXT_2_4_TEMP_SET_SIM,EXT_2_4_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3075,D3075,D3075,EXT_ADDR_D3075
AI,EXT_2_4_TEMP_HU_I_SIM,EXT_2_4_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3073,D3073,D3073,EXT_ADDR_D3073
AI,EXT_2_4_TEMP_HU_F_SIM,EXT_2_4_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3074,D3074,D3074,EXT_ADDR_D3074
AI,EXT_2_4_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3071,D3071,D3071,EXT_ADDR_D3071
AI,EXT_2_4_FLOW_TOTAL_WF_SIM,,,OMR_FINS.EXT.D3079,D3079,D3079,EXT_ADDR_D3079
AI,EXT_2_4_FLOW_TOTAL_SET,EXT_2_4_FLOW_TOTAL_SET_SIM,STK-2 LEVEL 4th DROP,OMR_FINS.EXT.D3076@BCD,D3076@BCD,D3076,EXT_ADDR_D3076
AI,EXT_2_4_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3072,D3072,D3072,EXT_ADDR_D3072
AI,UFHT_RECLAIM_KG,UFHT_RECLAIM_TIME_CA,UFHT Reclaim Added for SCADA Estimator,OMR_FINS.EXT.D98@BCD,D98@BCD,D98,EXT_ADDR_D98
AI,OSCIL_DURATION_TIMER,,,OMR_FINS.EXT.D368,D368,D368,EXT_OSCILLATING_DURATION
AI,EXT_2_3_TEMP_WF_SIM,EXT_2_3_TEMP_WF_SIM_CA,,OMR_FINS.EXT.D3068,D3068,D3068,EXT_ADDR_D3068
AI,EXT_2_3_TEMP_SET_SIM,EXT_2_3_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3065,D3065,D3065,EXT_ADDR_D3065
AI,OSCIL_STANDARD_TIME_AI,,,OMR_FINS.EXT.D348,D348,D348,EXT_STANDARD_CHEM_TIME
AI,EXT_2_3_TEMP_HU_I_SIM,EXT_2_3_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3063,D3063,D3063,EXT_ADDR_D3063
AI,EXT_2_3_TEMP_HU_F_SIM,EXT_2_3_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3064,D3064,D3064,EXT_ADDR_D3064
AI,EXT_2_3_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3061,D3061,D3061,EXT_ADDR_D3061
AI,EXT_2_3_FLOW_TOTAL_WF_SIM,,,OMR_FINS.EXT.D3069,D3069,D3069,EXT_ADDR_D3069
AI,EXT_2_3_FLOW_TOTAL_SET,EXT_2_3_FLOW_TOTAL_SET_SIM,STK-2 LEVEL 3rd DROP,OMR_FINS.EXT.D3066@BCD,D3066@BCD,D3066,EXT_ADDR_D3066
AI,EXT_2_3_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3062,D3062,D3062,EXT_ADDR_D3062
AI,EXT_2_2_TEMP_SET_SIM,EXT_2_2_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3055,D3055,D3055,EXT_ADDR_D3055
AI,EXT_2_2_TEMP_HU_I_SIM,EXT_2_2_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3053,D3053,D3053,EXT_ADDR_D3053
AI,N_PRE_PRT1_POSTWIII_WATER_SP,,(NGC) PRT1 PostWIII Water SP,OMR_FINS.EXT.D32130,D32130,D32130,EXT_PRT1_POSTWIII_WATER_SP
AI,EXT_2_2_TEMP_HU_F_SIM,EXT_2_2_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3054,D3054,D3054,EXT_ADDR_D3054
AI,EXT_2_2_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3051,D3051,D3051,EXT_ADDR_D3051
AI,EXT_2_2_FLOW_TOTAL_SET,EXT_2_2_FLOW_TOTAL_SET_SIM,STK-2 LEVEL 2nd TOTAL,OMR_FINS.EXT.D3056@BCD,D3056@BCD,D3056,EXT_ADDR_D3056
AI,EXT_2_2_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3052,D3052,D3052,EXT_ADDR_D3052
AI,N_PRE_1_RESET,N_PRE_1_RESET_CA,,OMR_FINS.EXT.D32100,D32100,D32100,EXT_PRT1_STEP
AI,N_PRE_2_RESET,N_PRE_2_RESET_CA,,OMR_FINS.EXT.D32200,D32200,D32200,EXT_PRT2_STEP
AI,N_PRE_3_RESET,N_PRE_3_RESET_CA,,OMR_FINS.EXT.D32300,D32300,D32300,EXT_PRT3_STEP
AI,N_PRE_4_RESET_P4,N_PRE_4_RESET_CA,,OMR_FINS.EXT.D32500,D32500,D32500,EXT_PRT4_STEP
AI,EXT_2_1_TEMP_SET_SIM,EXT_2_1_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3045,D3045,D3045,EXT_ADDR_D3045
AI,N_PRE_PRT1_POSTWIII_WTOT,,(NGC) PostW III Water Total,OMR_FINS.EXT.D32140,D32140,D32140,EXT_PRT1_POSTWIII_WTOT
AI,EXT_2_1_TEMP_HU_I_SIM,EXT_2_1_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3043,D3043,D3043,EXT_ADDR_D3043
AI,EXT_2_1_TEMP_HU_F_SIM,EXT_2_1_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3044,D3044,D3044,EXT_ADDR_D3044
AI,EXT_2_1_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3041,D3041,D3041,EXT_ADDR_D3041
AI,EXT_2_1_FLOW_TOTAL_SET,EXT_2_1_FLOW_TOTAL_SET_SIM,STK-2 LEVEL 1st DROP,OMR_FINS.EXT.D3046@BCD,D3046@BCD,D3046,EXT_ADDR_D3046
AI,EXT_2_1_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3042,D3042,D3042,EXT_ADDR_D3042
AI,N_PRE_ACID_1_STEP,N_PRE_ACID_1_FN,,OMR_FINS.EXT.D32100,D32100,D32100,EXT_PRT1_STEP
AI,N_PRE_ACID_1_TIME_SP1,,(NGC) Time Preset,OMR_FINS.EXT.D32150,D32150,D32150,EXT_PRT1_ACID_AGT_SP
AI,N_PRE_ACID_1_TIME_SP1_AI,,Time Preset,OMR_FINS.EXT.D32150,D32150,D32150,EXT_PRT1_ACID_AGT_SP
AI,N_PRE_PRT1_POSTWIII_WTOT_AI,,PostW III Water Total,OMR_FINS.EXT.D32140,D32140,D32140,EXT_PRT1_POSTWIII_WTOT
AI,N_PRE_ACID_1_TIME_SP2,,(NGC) Acid Drain Preset,OMR_FINS.EXT.D32122,D32122,D32122,EXT_PRT1_ACID_DRAIN_SP
AI,N_PRE_ACID_1_TIME_SP2_AI,,Acid Drain Preset,OMR_FINS.EXT.D32122,D32122,D32122,EXT_PRT1_ACID_DRAIN_SP
AI,N_PRE_ACID_1_VOL_SP,N_PRE_ACID_1_VOL_SP_SIM_CA,PRT1 Acid SP,OMR_FINS.EXT.D32119,D32119,D32119,EXT_PRT1_ACID_SP_SCADA
AI,N_PRE_ACID_1_WATER_SP,,(NGC) PRT1Water SP,OMR_FINS.EXT.D32120,D32120,D32120,EXT_PRT1_ACID_WATER_SP
AI,N_PRE_ACID_1_WATER_SP_AI,,PRT1Water SP,OMR_FINS.EXT.D32120,D32120,D32120,EXT_PRT1_ACID_WATER_SP
AI,N_PRE_PRT1_POSTWII_WATER_SP,,(NGC) PRT1 PostWII Water SP,OMR_FINS.EXT.D32128,D32128,D32128,EXT_PRT1_POSTWII_WATER_SP
AI,N_PRE_ACID_2_STEP,N_PRE_ACID_2_FN,,OMR_FINS.EXT.D32200,D32200,D32200,EXT_PRT2_STEP
AI,N_PRE_ACID_2_TIME_SP1,,(NGC) Time Preset,OMR_FINS.EXT.D32250,D32250,D32250,EXT_PRT2_ACID_AGT_SP
AI,N_PRE_ACID_2_TIME_SP1_AI,,Time Preset,OMR_FINS.EXT.D32250,D32250,D32250,EXT_PRT2_ACID_AGT_SP
AI,N_PRE_ACID_2_TIME_SP2,,(NGC) Acid Drain Preset,OMR_FINS.EXT.D32222,D32222,D32222,EXT_PRT2_ACID_DRAIN_SP
AI,EXT_1_4_TEMP_WF_SIM,EXT_1_4_TEMP_WF_SIM_CA,,OMR_FINS.EXT.D3038,D3038,D3038,EXT_ADDR_D3038
AI,N_PRE_PRT1_POSTWII_WATER_SP_AI,,PRT1 PostWII Water SP,OMR_FINS.EXT.D32128,D32128,D32128,EXT_PRT1_POSTWII_WATER_SP
AI,N_PRE_PRT1_POSTWII_WTOT,,(NGC) PostW II Water Total,OMR_FINS.EXT.D32138,D32138,D32138,EXT_PRT1_POSTWII_WTOT
AI,N_PRE_ACID_2_TIME_SP2_AI,,Acid Drain Preset,OMR_FINS.EXT.D32222,D32222,D32222,EXT_PRT2_ACID_DRAIN_SP
AI,EXT_1_4_TEMP_SET_SIM,EXT_1_4_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3035,D3035,D3035,EXT_ADDR_D3035
AI,EXT_1_4_TEMP_HU_I_SIM,EXT_1_4_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3033,D3033,D3033,EXT_ADDR_D3033
AI,EXT_1_4_TEMP_HU_F_SIM,EXT_1_4_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3034,D3034,D3034,EXT_ADDR_D3034
AI,EXT_1_4_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3031,D3031,D3031,EXT_ADDR_D3031
AI,EXT_1_4_FLOW_TOTAL_WF_SIM,,,OMR_FINS.EXT.D3039,D3039,D3039,EXT_ADDR_D3039
AI,EXT_1_4_FLOW_TOTAL_SET,EXT_1_4_FLOW_TOTAL_SET_SIM,STK-1 LEVEL 4th DROP,OMR_FINS.EXT.D3036@BCD,D3036@BCD,D3036,EXT_ADDR_D3036
AI,EXT_1_4_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3032,D3032,D3032,EXT_ADDR_D3032
AI,N_PRE_PRT1_POSTWII_WTOT_AI,,PostW II Water Total,OMR_FINS.EXT.D32138,D32138,D32138,EXT_PRT1_POSTWII_WTOT
AI,N_PRE_ACID_2_VOL_SP,N_PRE_ACID_2_VOL_SP_SIM_CA,PRT2 Acid SP,OMR_FINS.EXT.D32219,D32219,D32219,EXT_PRT2_ACID_SP_SCADA
AI,N_PRE_ACID_2_WATER_SP,,(NGC) PRT2Water SP,OMR_FINS.EXT.D32220,D32220,D32220,EXT_PRT2_ACID_WATER_SP
AI,N_PRE_ACID_2_WATER_SP_AI,,PRT2Water SP,OMR_FINS.EXT.D32220,D32220,D32220,EXT_PRT2_ACID_WATER_SP
AI,N_PRE_ACID_3_STEP,N_PRE_ACID_3_FN,,OMR_FINS.EXT.D32300,D32300,D32300,EXT_PRT3_STEP
AI,EXT_1_3_TEMP_WF_SIM,EXT_1_3_TEMP_WF_SIM_CA,,OMR_FINS.EXT.D3028,D3028,D3028,EXT_ADDR_D3028
AI,EXT_1_3_TEMP_SET_SIM,EXT_1_3_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3025,D3025,D3025,EXT_ADDR_D3025
AI,EXT_1_3_TEMP_HU_I_SIM,EXT_1_3_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3023,D3023,D3023,EXT_ADDR_D3023
AI,EXT_1_3_TEMP_HU_F_SIM,EXT_1_3_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3024,D3024,D3024,EXT_ADDR_D3024
AI,EXT_1_3_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3021,D3021,D3021,EXT_ADDR_D3021
AI,EXT_1_3_FLOW_TOTAL_WF_SIM,,,OMR_FINS.EXT.D3029,D3029,D3029,EXT_ADDR_D3029
AI,EXT_1_3_FLOW_TOTAL_SET,EXT_1_3_FLOW_TOTAL_SET_SIM,STK-1 LEVEL 3rd DROP,OMR_FINS.EXT.D3026@BCD,D3026@BCD,D3026,EXT_ADDR_D3026
AI,EXT_1_3_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3022,D3022,D3022,EXT_ADDR_D3022
AI,N_PRE_ACID_3_TIME_SP1,,(NGC) Time Preset,OMR_FINS.EXT.D32350,D32350,D32350,EXT_PRT3_ACID_AGT_SP
AI,N_PRE_ACID_3_TIME_SP1_AI,,Time Preset,OMR_FINS.EXT.D32350,D32350,D32350,EXT_PRT3_ACID_AGT_SP
AI,N_PRE_ACID_3_TIME_SP2,,(NGC) Acid Drain Preset,OMR_FINS.EXT.D32322,D32322,D32322,EXT_PRT3_ACID_DRAIN_SP
AI,N_PRE_ACID_3_TIME_SP2_AI,,Acid Drain Preset,OMR_FINS.EXT.D32322,D32322,D32322,EXT_PRT3_ACID_DRAIN_SP
AI,N_PRE_POSTW3_3_TIME_SP2_AI,,PostWIII Drain Preset,OMR_FINS.EXT.D32325,D32325,D32325,EXT_PRT3_POSTWIII_DRAIN_SP
AI,N_PRE_ACID_3_VOL_SP,N_PRE_ACID_3_VOL_SP_SIM_CA,PRT3 Acid SP,OMR_FINS.EXT.D32319,D32319,D32319,EXT_PRT3_ACID_SP_SCADA
AI,N_PRE_ACID_3_WATER_SP,,(NGC) PRT3Water SP,OMR_FINS.EXT.D32320,D32320,D32320,EXT_PRT3_ACID_WATER_SP
AI,N_PRE_ACID_3_WATER_SP_AI,,PRT3Water SP,OMR_FINS.EXT.D32320,D32320,D32320,EXT_PRT3_ACID_WATER_SP
AI,N_PRE_PRT1_POSTWI_WATER_SP,,(NGC) PRT1 PostWI Water SP,OMR_FINS.EXT.D32126,D32126,D32126,EXT_PRT1_POSTWI_WATER_SP
AI,EXT_1_2_TEMP_SET_SIM,EXT_1_2_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3015,D3015,D3015,EXT_ADDR_D3015
AI,EXT_1_2_TEMP_HU_I_SIM,EXT_1_2_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3013,D3013,D3013,EXT_ADDR_D3013
AI,EXT_1_2_TEMP_HU_F_SIM,EXT_1_2_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3014,D3014,D3014,EXT_ADDR_D3014
AI,EXT_1_2_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3011,D3011,D3011,EXT_ADDR_D3011
AI,N_PRE_PRT1_POSTWI_WATER_SP_AI,,PRT1 PostWI Water SP,OMR_FINS.EXT.D32126,D32126,D32126,EXT_PRT1_POSTWI_WATER_SP
AI,EXT_1_2_FLOW_TOTAL_SET,EXT_1_2_FLOW_TOTAL_SET_SIM,STK-1 LEVEL 2nd DROP,OMR_FINS.EXT.D3016@BCD,D3016@BCD,D3016,EXT_ADDR_D3016
AI,EXT_1_2_FLOW_TOTAL_FILL_SIM,,,OMR_FINS.EXT.D3012,D3012,D3012,EXT_ADDR_D3012
AI,N_PRE_PRT1_POSTWI_WTOT,,(NGC) PostW I Water Total,OMR_FINS.EXT.D32136,D32136,D32136,EXT_PRT1_POSTWI_WTOT
AI,N_PRE_ACID_4_STEP,N_PRE_ACID_4_FN,,OMR_FINS.EXT.D32500,D32500,D32500,EXT_PRT4_STEP
AI,N_PRE_ACID_4_TIME_SP1,,(NGC) Time Preset,OMR_FINS.EXT.D32550,D32550,D32550,EXT_PRT4_ACID_AGT_SP
AI,N_PRE_PRT1_POSTWI_WTOT_AI,,PostW I Water Total,OMR_FINS.EXT.D32136,D32136,D32136,EXT_PRT1_POSTWI_WTOT
AI,N_PRE_ACID_4_TIME_SP1_AI,,Time Preset,OMR_FINS.EXT.D32550,D32550,D32550,EXT_PRT4_ACID_AGT_SP
AI,N_PRE_ACID_4_TIME_SP2,,(NGC) Acid Drain Preset,OMR_FINS.EXT.D32522,D32522,D32522,EXT_PRT4_ACID_DRAIN_SP
AI,N_PRE_ACID_4_TIME_SP2_AI,,Acid Drain Preset,OMR_FINS.EXT.D32522,D32522,D32522,EXT_PRT4_ACID_DRAIN_SP
AI,N_PRE_ACID_4_VOL_SP,N_PRE_ACID_4_VOL_SP_SIM_CA,PRT4 Acid SP,OMR_FINS.EXT.D32519,D32519,D32519,EXT_PRT4_ACID_SP_SCADA
AI,EXT_1_1_TEMP_SET_SIM,EXT_1_1_TEMP_SET_SIM_CA,,OMR_FINS.EXT.D3005,D3005,D3005,EXT_ADDR_D3005
AI,N_PRE_ACID_4_WATER_SP,,(NGC) PRT4Water SP,OMR_FINS.EXT.D32520,D32520,D32520,EXT_PRT4_ACID_WATER_SP
AI,EXT_1_1_TEMP_HU_I_SIM,EXT_1_1_TEMP_HU_I_SIM_CA,,OMR_FINS.EXT.D3003,D3003,D3003,EXT_ADDR_D3003
AI,N_PRE_ACID_4_WATER_SP_AI,,PRT4Water SP,OMR_FINS.EXT.D32520,D32520,D32520,EXT_PRT4_ACID_WATER_SP
AI,EXT_1_1_TEMP_HU_F_SIM,EXT_1_1_TEMP_HU_F_SIM_CA,,OMR_FINS.EXT.D3004,D3004,D3004,EXT_ADDR_D3004
AI,EXT_1_1_TEMP_FILL_SIM,,,OMR_FINS.EXT.D3001,D3001,D3001,EXT_ADDR_D3001
AI,EXT_1_1_FLOW_TOTAL_SET,EXT_1_1_FLOW_TOTAL_SET_SIM,,OMR_FINS.EXT.D3006@BCD,D3006@BCD,D3006,EXT_ADDR_D3006
